datetime,tickersymbol,price,volume
2024-12-30 10:59:33.832557,VN30F2501,1345.4,2
2024-12-30 10:59:35.883879,VN30F2501,1345.3,1
2024-12-30 10:59:59.313509,VN30F2501,1345.5,5
2024-12-30 11:00:07.664248,VN30F2501,1345.7,1
2024-12-30 11:00:17.857147,VN30F2501,1345.5,2
2024-12-30 11:00:19.890566,VN30F2501,1345.6,1
2024-12-30 11:00:39.448921,VN30F2501,1345.8,3
2024-12-30 11:00:41.466822,VN30F2501,1345.7,5
2024-12-30 11:00:43.530311,VN30F2501,1345.8,1
2024-12-30 11:00:53.732884,VN30F2501,1345.7,1
2024-12-30 11:01:00.059234,VN30F2501,1345.6,1
2024-12-30 11:01:09.083289,VN30F2501,1345.7,18
2024-12-30 11:01:21.679923,VN30F2501,1345.8,1
2024-12-30 11:01:27.812652,VN30F2501,1345.7,8
2024-12-30 11:01:33.950030,VN30F2501,1345.8,1
2024-12-30 11:01:34.964976,VN30F2501,1345.7,11
2024-12-30 11:01:49.417114,VN30F2501,1345.6,1
2024-12-30 11:01:51.448495,VN30F2501,1345.5,4
2024-12-30 11:01:55.751604,VN30F2501,1345.7,9
2024-12-30 11:02:03.708003,VN30F2501,1345.5,3
2024-12-30 11:02:07.976048,VN30F2501,1345.7,1
2024-12-30 11:02:10.012301,VN30F2501,1345.8,5
2024-12-30 11:02:11.035782,VN30F2501,1345.5,6
2024-12-30 11:02:25.322017,VN30F2501,1345.4,3
2024-12-30 11:02:27.578409,VN30F2501,1345.5,1
2024-12-30 11:02:29.407497,VN30F2501,1345.4,4
2024-12-30 11:02:35.718728,VN30F2501,1345.6,12
2024-12-30 11:02:37.745131,VN30F2501,1345.5,1
2024-12-30 11:03:03.416811,VN30F2501,1345.6,3
2024-12-30 11:03:13.815607,VN30F2501,1345.5,2
2024-12-30 11:03:53.577271,VN30F2501,1345.6,5
2024-12-30 11:04:04.977047,VN30F2501,1345.7,1
2024-12-30 11:04:31.657468,VN30F2501,1345.7,2
2024-12-30 11:04:35.753088,VN30F2501,1345.6,1
2024-12-30 11:04:55.556134,VN30F2501,1345.6,1
2024-12-30 11:04:59.623280,VN30F2501,1345.7,4
2024-12-30 11:05:05.958517,VN30F2501,1345.8,2
2024-12-30 11:05:15.149216,VN30F2501,1345.9,5
2024-12-30 11:05:25.612921,VN30F2501,1346.0,2
2024-12-30 11:05:33.740700,VN30F2501,1345.8,2
2024-12-30 11:05:35.756599,VN30F2501,1345.6,3
2024-12-30 11:05:37.797016,VN30F2501,1345.8,2
2024-12-30 11:05:46.990956,VN30F2501,1345.6,1
2024-12-30 11:05:49.239123,VN30F2501,1345.7,5
2024-12-30 11:06:07.607254,VN30F2501,1346.0,4
2024-12-30 11:06:11.685139,VN30F2501,1346.1,2
2024-12-30 11:06:18.009956,VN30F2501,1346.0,1
2024-12-30 11:06:27.179129,VN30F2501,1345.9,1
2024-12-30 11:06:59.204050,VN30F2501,1345.6,6
2024-12-30 11:07:09.201447,VN30F2501,1345.7,10
2024-12-30 11:07:19.626241,VN30F2501,1345.6,2
2024-12-30 11:07:41.247719,VN30F2501,1345.6,5
2024-12-30 11:07:47.602700,VN30F2501,1345.5,1
2024-12-30 11:07:49.633563,VN30F2501,1345.6,4
2024-12-30 11:07:51.662132,VN30F2501,1345.5,1
2024-12-30 11:07:57.788857,VN30F2501,1345.5,5
2024-12-30 11:08:17.380677,VN30F2501,1345.7,5
2024-12-30 11:08:23.506821,VN30F2501,1345.6,3
2024-12-30 11:08:25.556250,VN30F2501,1345.8,8
2024-12-30 11:08:35.943635,VN30F2501,1345.8,1
2024-12-30 11:08:55.334572,VN30F2501,1346.0,1
2024-12-30 11:09:01.655564,VN30F2501,1345.7,3
2024-12-30 11:09:17.996488,VN30F2501,1345.9,1
2024-12-30 11:09:56.966740,VN30F2501,1345.9,7
2024-12-30 11:10:01.247590,VN30F2501,1346.0,4
2024-12-30 11:10:03.355202,VN30F2501,1345.9,1
2024-12-30 11:10:11.457971,VN30F2501,1346.2,2
2024-12-30 11:10:13.508950,VN30F2501,1346.0,1
2024-12-30 11:10:15.749672,VN30F2501,1346.2,2
2024-12-30 11:10:17.809735,VN30F2501,1346.1,1
2024-12-30 11:10:25.969670,VN30F2501,1346.1,3
2024-12-30 11:10:29.013327,VN30F2501,1346.0,7
2024-12-30 11:10:31.248025,VN30F2501,1346.1,10
2024-12-30 11:10:33.314010,VN30F2501,1346.0,1
2024-12-30 11:10:45.532616,VN30F2501,1346.0,6
2024-12-30 11:11:15.339080,VN30F2501,1346.1,4
2024-12-30 11:11:17.378163,VN30F2501,1346.0,1
